Used_Algorithm,run_id,video_name,video_length,video_avg_bitrate_quality1,video_avg_bitrate_quality2,video_avg_bitrate_quality3,video_avg_bitrate_quality4,video_avg_bitrate_quality5,pattern_avg_throughput,pattern_timeshift,sim_avg_quality,sim_nr_of_switches,sim_nr_of_stallings,sim_avg_stalling_time,sim_total_stalling_time,sim_max_stalling_time,sim_avg_buffer_level,sim_max_buffer_level,sim_startup_nr_of_stallings,sim_startup_nr_of_switches,sim_startup_total_stalling_time,sim_endphase_nr_of_stallings,sim_endphase_nr_of_switches,sim_endphase_total_stalling_time,sim_critbuff_time,sim_lowbuff_time,sim_riskybuff_time,sim_healthybuff_time,sim_bloatedbuff_time,sim_jumps_1_levels,sim_jumps_2_levels,sim_jumps_3_levels,sim_jumps_4_levels,opt_avg_quality,opt_nr_of_switches,opt_avg_buffer_level,opt_max_buffer_level,opt_critbuff_time,opt_lowbuff_time,opt_riskybuff_time,opt_healthybuff_time,opt_bloatedbuff_time,opt_jumps_1_levels,opt_jumps_2_levels,opt_jumps_3_levels,opt_jumps_4_levels,opt_avg_quality_afull,opt_nr_of_switches_afull,buff_D,meta_alpha,meta_nn_model
TRDA,c9d4b04e-5f61-418b-9e8a-93ef4144d7ec,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.006792359,637,3.291457286,13,0,0,0,0,9.724310777,15,0,2,0,0,0,0,9.887436327,132.7024124,376.1064597,14.70022814,0,13,0,0,0,3.934673367,4,17.65621079,33,26.87943174,106.2726598,163.6922224,232.5345045,0,4,0,0,0,4.010050251,36,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,ca1c5827-4041-4dca-b20f-7a95f55fa3c0,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.002688291,406,4.428571429,10,0,0,0,0,10.01344086,16,0,3,0,0,0,0,3.21075015,95.10346461,340.6469884,22.85789413,0,10,0,0,0,4.773584906,1,24.02018843,66,40.58906507,71.64480238,123.8382675,184.6218771,2.812913337,0,0,1,0,4.873315364,17,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,ca78713d-32d0-4a1b-b26c-5a2595e2f3b8,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.002309065,231,2.974093264,6,0,0,0,0,10.10594315,15,0,2,0,0,1,0,5.003972811,68.5254618,371.2380779,6.969514234,0,6,0,0,0,3.611398964,2,30.69598965,56,13.21087288,36.1258058,59.15455854,323.6647648,0,2,0,0,0,3.694300518,102,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cac2b308-c25a-43a3-948f-d1a9c0bab753,GUEZCxBcM78,311,0.372617946,0.743920566,0.036694585,0.082386512,0.188185338,0.00754349,504,2.59807074,8,0,0,0,0,9.884615385,16,0,2,0,0,0,0,8.571058872,65.62449302,291.8789255,11.42090458,0,8,0,0,0,3.225080386,3,13.9470305,26,32.11724121,91.93378704,137.7244109,159.1175287,0,3,0,0,0,3.321543408,55,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cac38231-9ac2-421e-92be-fdbe0b9c7eb9,CKmVUlJ2iQg,432,0.04382284,0.09749958,0.008487185,0.030667284,0.047219321,0.001391602,14,2.962962963,18,0,0,0,0,10.09930716,18,0,3,0,0,0,0,10.84530934,123.0083974,384.6405028,39.86589053,0,18,0,0,0,3.824074074,4,25.20462428,52,28.10565934,40.45736321,73.36861798,359.0527018,0,4,0,0,0,3.916666667,44,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cb19fcc5-3e60-40a1-b30d-80b25b5091a8,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.00063295,658,4.037735849,18,0,0,0,0,9.887096774,18,0,3,0,0,0,0,9.209596984,110.9217931,327.4242612,36.63653815,0,18,0,0,0,4.741239892,1,19.74831763,40,32.34349867,95.13758343,137.1100883,219.4426482,0,1,0,0,0,4.787061995,37,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cb23f4ec-eccd-4813-a157-26f16c0e73c2,vlDzYIIOYmM,242,0.391944331,0.782973223,0.037585675,0.083042799,0.214413223,0.002309065,427,2.611570248,2,0,0,0,0,10.27572016,15,0,1,0,0,0,0,1.248046969,27.81257403,228.3709968,6.231718926,0,2,0,0,0,3.173553719,3,10.15670103,28,60.84873396,140.7093669,172.5116349,62.42564891,0,2,0,1,0,3.268595041,76,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cbb55b28-79d2-4289-8a5a-903213884c23,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.005184078,77,3.158357771,12,0,0,0,0,9.733918129,16,0,3,0,0,0,0,8.489576582,84.35620037,317.5767254,16.63776732,0,12,0,0,0,3.815249267,1,16.73645681,34,2.437402838,52.69568259,120.602374,215.5410214,0,1,0,0,0,3.909090909,39,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cbbd6463-9d59-4174-96db-bc96f279402d,rrlr02YDr5A,268,0.38188209,0.68288408,0.036969652,0.081589055,0.201824876,0.009851449,672,2.76119403,7,0,0,0,0,9.342007435,16,0,3,0,0,2,0,11.73818354,86.97358749,257.8840636,7.606444031,0,7,0,0,0,3.414179104,2,8.070763501,21,87.55640808,172.4524259,229.3147737,40.7022724,0,2,0,0,0,3.462686567,23,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cbdcc1de-2519-4e96-8185-ac2355402de8,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.005553554,434,4.506738544,8,0,0,0,0,9.456989247,16,0,6,0,0,0,0,5.325069335,128.0333938,351.5114789,12.35612611,0,8,0,0,0,4.698113208,1,20.81965007,60,50.10126755,124.4614066,147.7366283,167.2830608,0,0,1,0,0,4.762803235,19,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cbe1f71e-9563-424f-a242-563add0d26bc,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.007509781,105,3.246376812,8,0,0,0,0,9.809248555,16,0,2,0,0,0,0,8.124132982,74.3718506,325.3203914,12.04538589,0,8,0,0,0,3.797101449,1,23.84804631,41,23.44648435,49.35922114,88.89287605,246.9474089,0,1,0,0,0,3.875362319,25,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cbf2ca8f-3463-4dec-a8f4-130df8c7f7b1,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.007255858,609,2.537162162,4,0,0,0,0,9.242424242,16,0,2,0,0,0,0,4.436687228,113.0940576,279.3864406,9.586461241,0,4,0,0,0,2.939189189,2,23.07251265,40,54.29940497,85.42875581,94.77698444,194.6444275,0,0,2,0,0,3.027027027,63,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cc1e2cf9-7d14-4e2c-aad8-6a628f027080,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.007171585,392,2.831081081,2,0,0,0,0,9.686868687,15,0,1,0,0,0,0,1.786152614,70.78896564,285.6312501,2.683743885,0,2,0,0,0,3.226351351,2,14.33052277,29,33.3346007,83.28687178,160.5836702,123.1601742,0,2,0,0,0,3.320945946,94,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cc5009c2-dbd5-419a-89ef-434c896bce5e,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.005174328,497,2.985337243,9,0,0,0,0,9.619883041,15,0,2,0,0,0,0,7.642245945,111.9947527,325.172807,12.57810709,0,9,0,0,0,3.607038123,3,11.78770132,24,25.50004728,132.4120438,255.9593681,83.90321998,0,3,0,0,0,3.692082111,35,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cc79546f-3107-4d88-85a6-3d9bc68fff8b,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,0.006792359,637,4.6875,13,0,0,0,0,9.538106236,17,0,3,0,0,0,0,10.39475757,151.347345,408.2988238,16.79633641,0,13,0,0,0,5,0,46.63583815,93,7.689459498,24.06587945,26.32545089,316.9866445,92.53589552,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cc7d716f-e06a-4e06-8e80-ee9289533035,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,0.007171585,392,4.868055556,5,0,0,0,0,9.896073903,16,0,3,0,0,0,0,2.056870423,97.51474333,416.8800001,8.073564571,0,5,0,0,0,4.925925926,1,72.44393064,160,9.157799011,24.1341951,31.33078193,244.7695725,154.4664901,0,0,0,1,4.988425926,6,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cc9b9849-2459-40a9-8e21-5abd81a983ed,vlDzYIIOYmM,242,0.391944331,0.782973223,0.037585675,0.083042799,0.214413223,0.004727684,287,2.94214876,1,0,0,0,0,9.905349794,15,0,1,0,0,0,0,0.826659165,34.00022002,231.2090042,3.156334746,0,1,0,0,0,3.524793388,2,20.78762887,35,17.20283454,37.07833147,60.52608202,172.9849056,0,1,1,0,0,3.615702479,87,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cd0f276d-66cc-48f0-a374-62b45fa778a3,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.007509781,105,2.844594595,4,0,0,0,0,9.37037037,15,0,2,0,0,0,0,1.836105213,81.49558392,283.7948138,4.293757042,0,4,0,0,0,3.317567568,1,29.03541315,51,2.943539196,26.05566569,55.8752313,228.7525347,0,1,0,0,0,3.398648649,125,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cd3acdf7-0006-4964-a8cb-60b4c65d7878,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.004782795,385,4.654986523,10,0,0,0,0,9.768817204,16,0,3,0,0,0,0,5.387527675,114.0425969,351.7785444,12.50154995,0,10,0,0,0,4.838274933,1,24.16016151,69,37.72941979,74.26779763,145.0938019,160.9166758,7.405380909,0,0,0,1,4.921832884,11,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cd5f940c-bb60-4069-ae03-52c074a6a410,rrlr02YDr5A,268,0.38188209,0.68288408,0.036969652,0.081589055,0.201824876,0.009969431,42,3.253731343,5,0,0,0,0,9.6133829,15,0,1,0,0,0,0,4.914214266,71.2600705,257.4392398,3.708077489,0,5,0,0,0,3.71641791,1,27.24394786,54,3.376893862,57.27247328,76.79120931,188.1924054,0,1,0,0,0,3.802238806,60,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cd7af6ca-3553-4e28-9e94-f5df91d80e26,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.003001205,161,3.392961877,10,0,0,0,0,9.301169591,16,0,3,0,0,0,0,7.930361279,118.322854,321.7726867,11.87585434,0,10,0,0,0,3.903225806,1,8.604685212,21,54.61369461,214.674362,299.1913042,32.44623861,0,1,0,0,0,3.982404692,34,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cd92b299-60e0-442f-bc75-785ac271f49c,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.002309065,231,2.957356077,6,0,0,0,0,10.00212766,15,0,2,0,0,0,0,6.519349598,77.78496979,453.7891777,8.153242798,0,6,0,0,0,3.490405117,2,40.8998935,71,2.082031891,3.089037277,21.01659651,435.3508129,80.38724212,1,1,0,0,3.57782516,125,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cd9b17c0-d8fa-4a80-abc8-8edffa1b8a61,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.010298093,294,4.830188679,5,0,0,0,0,9.620967742,16,0,3,0,0,0,0,2.390824354,123.2390044,357.4431848,6.173424574,0,5,0,0,0,4.935309973,1,29.36069987,73,15.97259206,75.84192763,134.8319611,167.2418844,10.58048984,0,0,1,0,4.981132075,6,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cd9ec65e-b587-48c8-adb2-6dc20fd84848,vlDzYIIOYmM,242,0.391944331,0.782973223,0.037585675,0.083042799,0.214413223,0.005309164,35,2.913223141,5,0,0,0,0,9.633744856,15,0,1,0,0,0,0,4.316683562,69.04430479,228.4343526,5.68528671,0,5,0,0,0,3.388429752,2,28.72989691,60,2.208890104,15.01437218,38.43727212,193.7895837,0,2,0,0,0,3.479338843,62,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cdbdd250-b998-4fa2-b587-83185018ee34,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.010037463,588,2.865102639,6,0,0,0,0,10.16081871,16,0,1,0,0,1,0,5.881995766,49.89788114,324.675768,9.591840923,0,6,0,0,0,3.53372434,1,19.86969253,61,64.45847152,109.1443945,193.8751932,141.478686,1.018489177,1,0,0,0,3.630498534,45,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cdbef159-8aa0-42c7-9574-7250a74d72e0,C5rC8uAtiBc,363,0.096085186,0.228800705,0.013554042,0.030841653,0.045523159,0.006893486,259,4.170798898,17,0,0,0,0,10.02472527,16,0,3,0,0,1,0,12.80591648,116.1837426,320.6119167,36.60985639,0,17,0,0,0,4.818181818,1,14.78541953,33,2.249463134,78.26029914,207.9580201,149.0919959,0,0,1,0,0,4.91184573,33,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cddfd3af-b69c-44d1-8f24-39707f5609cc,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.00754349,504,2.901449275,15,0,0,0,0,9.884393064,15,0,3,0,0,0,0,10.95042882,84.86833642,317.1302682,20.87017066,0,15,0,0,0,3.507246377,2,14.17510854,28,17.60273749,96.54342798,163.0695809,171.921979,0,2,0,0,0,3.6,29,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cde3ced0-8bfb-4efe-b8e7-10c06aaf89fe,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.012735089,217,4.781671159,9,0,0,0,0,9.215053763,16,0,5,0,0,0,0,6.3691586,161.0806472,353.920822,9.824668683,0,9,0,0,0,4.90296496,1,36.89502019,90,0.199108852,11.05505706,46.10657163,238.9099749,45.18663398,0,0,0,1,4.989218329,2,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cdfa0400-4470-45d4-a608-908fbfd414d3,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.003001205,161,2.853658537,5,0,0,0,0,10.08680556,17,0,1,0,0,0,0,2.030738131,51.02219351,267.5532966,12.58800401,0,4,0,1,0,3.512195122,1,32.95826087,64,1.071496791,18.77027481,44.18331598,242.0672929,12.50383087,1,0,0,0,3.599303136,112,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,ce50775e-dfa6-465f-8191-d22ecfb412e3,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.011798143,490,2.621621622,3,0,0,0,0,9.740740741,15,0,1,0,0,0,0,3.482055713,71.52858694,285.6295343,2.798742976,0,3,0,0,0,2.989864865,2,17.29173693,46,15.47321305,70.83928975,163.6276831,128.390324,0,1,1,0,0,3.084459459,65,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,ce52c5c3-1913-40ea-b221-14e690a721db,D81u4XkDNLY,294,0.22418966,0.436398204,0.017604599,0.058321061,0.119982803,0.004593955,560,2.680272109,6,0,0,0,0,9.650847458,16,0,2,0,0,0,0,4.037747968,88.87944195,274.922738,11.96028902,0,6,0,0,0,3.170068027,1,26.81154499,57,9.040730719,50.28233534,69.64597835,223.2196588,0,1,0,0,0,3.265306122,50,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,ce5cdaae-c19c-4d24-9354-12a6986afce7,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.005799466,651,2.753623188,9,0,0,0,0,9.786127168,15,0,2,0,0,0,0,8.962822797,87.18245536,327.6351365,10.22716512,0,8,1,0,0,3.417391304,1,33.27785818,74,38.86233159,74.54848442,100.5530446,238.7985088,69.20912084,1,0,0,0,3.513043478,31,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,ce81fe35-27a4-4f00-af02-dce58a1d2b08,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.003001205,161,2.957356077,6,0,0,0,0,9.817021277,15,0,2,0,0,0,0,5.926142714,101.1835144,456.6669292,7.631446737,0,6,0,0,0,3.464818763,1,42.62726305,78,4.768143638,31.47837521,43.18377159,423.1244213,114.5116533,1,0,0,0,3.484008529,108,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,ce88a289-7a60-4378-998d-48fb9253d72b,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.00981774,175,2.965156794,5,0,0,0,0,10.16319444,16,0,1,0,0,3,0,1.908401713,41.10809803,265.4207462,10.04818015,0,5,0,0,0,3.550522648,1,30.71826087,57,5.049350615,21.14952604,39.80554903,248.1536584,0,1,0,0,0,3.630662021,85,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cece6281-ccbe-42a4-8b0c-02d6a5f3c25b,ADgG7U3uErQ,268,0.097682428,0.211973632,0.014307065,0.031395781,0.048114577,0.006076044,378,4.268656716,8,0,0,0,0,9.587360595,17,0,2,0,0,0,0,1.754221325,80.40744449,250.4766801,10.13566112,0,7,0,0,1,4.820895522,1,15.47858473,26,2.553907399,38.9656097,112.0499294,137.2670738,0,1,0,0,0,4.917910448,16,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,ceffe5dd-3fcf-4ca8-ad72-6f706e57c114,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.005184078,77,2.776119403,9,0,0,0,0,9.672340426,16,0,2,0,0,0,0,6.79611984,129.2225235,447.3717518,15.08136374,0,8,1,0,0,3.300639659,1,51.39616613,95,6.434077185,26.6295145,43.43245582,420.1957458,222.0813548,1,0,0,0,3.375266525,29,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cf176350-b2b5-4c02-8dc1-46438cef3e0c,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.01049192,280,3.457971014,10,0,0,0,0,9.684971098,16,0,2,0,0,0,0,7.048652774,107.976567,320.1894389,17.96037086,0,10,0,0,0,3.913043478,2,12.27930535,25,38.43784406,84.18430781,231.7109956,110.6252597,0,1,1,0,0,4,29,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cf2d7bde-83ff-47e6-8377-5ff799828feb,UYsjWR1bZBc,318,0.314135413,0.533550943,0.036933853,0.081696285,0.173667958,0.00697928,21,3.182389937,8,0,0,0,0,9.727272727,16,0,2,0,0,0,0,6.202419191,89.83025918,302.681273,12.85703406,0,8,0,0,0,3.767295597,1,29.91208791,57,18.56253244,57.14944529,72.51109846,246.4878488,0,1,0,0,0,3.858490566,63,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cf71a6e3-ee9c-4e2c-8969-25ff519548a7,ntkD_Iumjlo,404,0.30430631,0.528492079,0.029550832,0.065593426,0.16973697,0.008007404,245,2.938118812,4,0,0,0,0,9.624691358,16,0,2,0,0,2,0,1.708737532,113.3886473,388.795737,2.738510995,0,4,0,0,0,3.435643564,1,39.88627936,69,2.223078055,17.51674387,31.68805237,364.4761784,57.24824446,1,0,0,0,3.527227723,69,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,cfefff0a-f7fb-491a-b1c2-badc1d27ec90,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.006539542,203,3.466666667,14,0,0,0,0,8.74566474,16,0,3,0,0,0,0,11.02122601,186.9086593,322.7234748,14.89594357,0,14,0,0,0,3.889855072,1,9.243125904,20,61.57670024,151.5572747,323.184118,24.43639332,0,0,1,0,0,3.942028986,31,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d01cbda5-aa7e-452b-8d84-aa907d8a3a1c,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.01049192,280,3.642228739,6,0,0,0,0,9.239766082,15,0,2,0,0,0,0,4.713745384,129.8759341,326.3501075,8.07000111,0,6,0,0,0,3.979472141,2,17.08491947,28,20.79240749,33.25620915,119.9888378,224.7283997,0,1,1,0,0,4.06744868,44,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d05fa85e-da96-41c4-b76c-15aa2d2563c9,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.010095839,182,2.983108108,1,0,0,0,0,9.814814815,16,0,1,0,0,0,0,1.338541769,52.92774748,284.9370735,3.662430155,0,1,0,0,0,3.412162162,1,26.60033727,51,12.83525451,24.43757045,43.40070496,243.1278349,0,1,0,0,0,3.486486486,113,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d08fbe8b-bb48-41fe-a287-080595c2bafb,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.011319411,140,2.902439024,7,0,0,0,0,10.12847222,16,0,1,0,0,0,0,5.077937345,56.58208841,268.0299546,12.82970433,0,7,0,0,0,3.515679443,1,34.31130435,65,12.76633474,25.92961764,45.09912862,245.6755646,16.1959844,1,0,0,0,3.585365854,124,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d0d4b097-a282-4e8b-afa2-197e24493041,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.007864241,196,2.925373134,8,0,0,0,0,9.970212766,16,0,2,0,0,0,0,6.849144367,94.62424146,454.0823376,8.246991177,0,8,0,0,0,3.543710021,1,39.08306709,69,5.090103521,38.38993122,57.39200667,406.6579901,62.54313679,1,0,0,0,3.565031983,116,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d13d8c08-17b0-416f-b83d-9d722483a49b,D81u4XkDNLY,294,0.22418966,0.436398204,0.017604599,0.058321061,0.119982803,0.011798143,490,2.802721088,3,0,0,0,0,9.515254237,16,0,1,0,0,0,0,1.804178286,96.54933537,279.5218088,8.384394108,0,3,0,0,0,3.210884354,1,19.08658744,28,1.507826394,12.17022404,50.10202581,242.5206407,0,1,0,0,0,3.299319728,46,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d142b4a7-8818-40b5-a6c4-d9d7275eac94,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.011369184,483,2.784974093,7,0,0,0,0,9.612403101,15,0,1,0,0,0,0,9.505172591,101.4576674,369.0973189,9.408868542,0,7,0,0,0,3.35492228,4,13.64036223,30,81.30615222,145.3001909,204.8806657,178.9853142,0,4,0,0,0,3.448186528,85,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d14946b7-678a-41d1-9220-2897a94775ed,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.006076044,378,3.304347826,7,0,0,0,0,9.855491329,16,0,2,0,0,0,0,3.002514081,84.39983376,324.6002709,13.69669139,0,7,0,0,0,3.808695652,1,11.0463097,26,45.64708766,144.7839708,258.3647888,74.51903657,0,1,0,0,0,3.904347826,27,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d1a20eb0-74ef-43ae-a3fe-e0448dd3fd84,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.012110782,168,2.931769723,8,1,0.13811354,0.13811354,0.13811354,9.936305732,16,0,3,0,0,0,0,6.43075188,93.56669529,449.4091627,14.7367795,0,7,1,0,0,3.430703625,1,46.43769968,84,9.944689929,21.99545324,29.03994704,414.4534205,125.4067332,1,0,0,0,3.47761194,127,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d1cfbfe6-ef8a-495d-abad-2079c3f750cc,C5rC8uAtiBc,363,0.096085186,0.228800705,0.013554042,0.030841653,0.045523159,0.005351301,399,4.137741047,10,0,0,0,0,9.914835165,16,0,3,0,0,1,0,4.447152125,88.12788329,341.6690779,9.448299908,0,10,0,0,0,4.776859504,1,10.27647868,29,61.55831957,225.5201573,270.4026165,88.92019563,0,1,0,0,0,4.820936639,27,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d201ff24-2d9d-4823-bce2-5a2f9270a413,CKmVUlJ2iQg,432,0.04382284,0.09749958,0.008487185,0.030667284,0.047219321,0.004782795,385,3.483796296,11,0,0,0,0,9.812933025,16,0,2,0,0,0,0,4.452663926,109.9291737,403.560808,22.06142528,0,11,0,0,0,4.039351852,4,12.86936416,30,51.16104992,124.8318514,251.357176,179.2188847,0,2,1,1,0,4.131944444,78,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d2173c48-483c-4acf-9d44-9c99d97fadb5,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.013921809,56,3.246334311,5,0,0,0,0,9.502923977,15,0,3,0,0,0,0,3.517807605,101.3070396,331.8206944,2.86965105,0,5,0,0,0,3.82111437,1,14.43777452,32,27.19942233,115.6625952,164.0355066,178.6180713,0,1,0,0,0,3.876832845,30,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d26b9f35-bafc-48b9-89e4-d31a0c51ba1b,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.003995421,448,2.816062176,2,0,0,0,0,9.945736434,15,0,1,0,0,0,0,1.694025334,71.25721699,375.63425,2.566792295,0,2,0,0,0,3.411917098,3,12.58214748,32,50.22202118,196.817532,253.6186872,125.1377133,0,3,0,0,0,3.502590674,77,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d26e49fd-08c6-488a-b180-515853a2a53d,D81u4XkDNLY,294,0.22418966,0.436398204,0.017604599,0.058321061,0.119982803,0.005309164,35,2.908163265,7,0,0,0,0,9.522033898,16,0,2,0,0,0,0,4.535646358,110.1160964,278.2323209,11.75312546,0,6,1,0,0,3.455782313,3,7.813242784,17,58.41343215,191.5362785,288.00609,9.859946584,0,2,0,1,0,3.537414966,82,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d2710b12-ad57-41ec-b8da-8682450f50b5,CKmVUlJ2iQg,432,0.04382284,0.09749958,0.008487185,0.030667284,0.047219321,0.00804954,532,3.097222222,19,0,0,0,0,10.08083141,17,0,3,0,0,0,0,10.36835987,115.7372018,390.6158919,34.18221341,0,19,0,0,0,3.81712963,5,14.86242775,34,60.47937104,139.8927237,255.172766,177.2887209,0,5,0,0,0,3.912037037,81,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d276eb1d-4ada-4260-a07d-5db50d743d35,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.00685135,336,2.971502591,2,0,0,0,0,10.22222222,15,0,2,0,0,0,0,1.570965802,34.68239957,374.6432215,3.557625748,0,2,0,0,0,3.613989637,2,18.64941785,42,44.86830382,114.8200516,161.5654552,219.4932319,0,2,0,0,0,3.707253886,86,10,na,Sigmoid242_Sigmoid110_Softmax5
TRDA,d28ebfc9-cceb-4038-8082-7f429d615a79,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.00645527,441,3.026392962,9,0,0,0,0,9.868421053,16,0,4,0,0,0,0,5.241896009,100.9496542,322.6099432,12.54247838,0,9,0,0,0,3.706744868,3,7.65885798,19,95.35362544,231.9964823,312.7753688,28.5996058,0,3,0,0,0,3.788856305,36,10,na,Sigmoid242_Sigmoid110_Softmax5
